,paper_id,author_name,author_affiliation,authorId,affiliation_type_auto,affiliation_type_full
1085,cabb5610cf74343318438d05bfae2c61a6c684a6,Tetsunori Kobayashi,,2110798040,,
1086,d4623422b68ffc2eb704c817932d0a19469eed76,Abhishek Sharma,,1753692164,,
1087,d4623422b68ffc2eb704c817932d0a19469eed76,Yuan Tian,,49902369,,
1088,d4623422b68ffc2eb704c817932d0a19469eed76,D. Lo,,143960553,,
1089,12eb79accf9790728d62261c01598badb23d05c1,P. Jyothi,,144859542,,
1090,12eb79accf9790728d62261c01598badb23d05c1,M. Hasegawa-Johnson,,1399115926,,
1091,c7dc9abca85baefd03f52933d2b30c93362e37d2,Kwang Ho Kim,,2144602253,,
1092,c7dc9abca85baefd03f52933d2b30c93362e37d2,Donghyun Lee,,152496349,,
1093,c7dc9abca85baefd03f52933d2b30c93362e37d2,Minkyu Lim,,40561499,,
1094,c7dc9abca85baefd03f52933d2b30c93362e37d2,Ji-Hwan Kim,,2117129281,,
1811,78e49801e3b17ee21eba498baea0fd7592cd4035,Mohammad Darwich,Universiti Kebangsaan Malaysia,34952384,Academic,Academic
1096,c48dea93f7a7ddbe31a199c371f73876b5462a29,Shujie Liu,,1803054,,
1097,c48dea93f7a7ddbe31a199c371f73876b5462a29,Mu Li,,2112143809,,
1098,c48dea93f7a7ddbe31a199c371f73876b5462a29,M. Zhou,,143849609,,
1099,c48dea93f7a7ddbe31a199c371f73876b5462a29,Chengqing Zong,,2423168,,
1100,e5aa997d3d24fa6c89613d270aa12fb12bb58881,Daniel Soutner,,2554426,,
1101,e5aa997d3d24fa6c89613d270aa12fb12bb58881,L. Müller,,144291467,,
1102,878ba5458e9e51f0b341fd9117fa0b43ef4096d3,Dzmitry Bahdanau,,3335364,,
1103,878ba5458e9e51f0b341fd9117fa0b43ef4096d3,J. Chorowski,,2292403,,
1104,878ba5458e9e51f0b341fd9117fa0b43ef4096d3,Dmitriy Serdyuk,,1862138,,
1105,878ba5458e9e51f0b341fd9117fa0b43ef4096d3,Philemon Brakel,,2616163,,
1106,878ba5458e9e51f0b341fd9117fa0b43ef4096d3,Yoshua Bengio,,1751762,,
1107,62f39703b5e7a09e2491db06ef2b68154c81294e,M. Masseroli,,1737880,,
1108,62f39703b5e7a09e2491db06ef2b68154c81294e,P. Pinoli,,3023769,,
1109,62f39703b5e7a09e2491db06ef2b68154c81294e,Francesco Venco,,3328122,,
1110,62f39703b5e7a09e2491db06ef2b68154c81294e,Abdulrahman Kaitoua,,2967853,,
1111,62f39703b5e7a09e2491db06ef2b68154c81294e,V. Jalili,,151506914,,
1112,62f39703b5e7a09e2491db06ef2b68154c81294e,Fernando Palluzzi,,49109491,,
1113,62f39703b5e7a09e2491db06ef2b68154c81294e,Heiko Müller,,50700023,,
1114,62f39703b5e7a09e2491db06ef2b68154c81294e,S. Ceri,,144161686,,
1115,83cf4b2f39bcc802b09fd59b69e23068447b26b7,Daxiang Dong,,9532787,,
1116,83cf4b2f39bcc802b09fd59b69e23068447b26b7,Hua Wu,,40354707,,
1117,83cf4b2f39bcc802b09fd59b69e23068447b26b7,W. He,,48692318,,
1118,83cf4b2f39bcc802b09fd59b69e23068447b26b7,Dianhai Yu,,3046102,,
1119,83cf4b2f39bcc802b09fd59b69e23068447b26b7,Haifeng Wang,,144270731,,
1120,85315b64a4c73cb86f156ef5b0a085d6ebc8a65d,Oriol Vinyals,,1689108,,
1121,85315b64a4c73cb86f156ef5b0a085d6ebc8a65d,Quoc V. Le,,2827616,,
1122,8cb72cf5490c2a532d52237f688f915a92afe04c,M. Sundermeyer,,2748591,,
1123,8cb72cf5490c2a532d52237f688f915a92afe04c,H. Ney,,145322333,,
1124,8cb72cf5490c2a532d52237f688f915a92afe04c,R. Schlüter,,144490010,,
1125,18427ea04252bc943c47ade69ad85290057cf909,Ye Kyaw Thu,,1702196,,
1126,18427ea04252bc943c47ade69ad85290057cf909,Vichet Chea,,3101588,,
1127,18427ea04252bc943c47ade69ad85290057cf909,A. Finch,,2987548,,
1128,18427ea04252bc943c47ade69ad85290057cf909,M. Utiyama,,1802277,,
1129,18427ea04252bc943c47ade69ad85290057cf909,E. Sumita,,1698363,,
1130,6518adad6bf606e7d5c56ba268b2a9a30eea707a,Shigehiko Schamoni,,2026457,,
1131,6518adad6bf606e7d5c56ba268b2a9a30eea707a,S. Riezler,,3289329,,
1132,ea407573bfcd39f9a478fe33cf6ce0ee1780a5f0,Lili Mou,,38956216,,
1133,ea407573bfcd39f9a478fe33cf6ce0ee1780a5f0,Rui Men,,47447639,,
1134,ea407573bfcd39f9a478fe33cf6ce0ee1780a5f0,Ge Li,,1410115257,,
1135,ea407573bfcd39f9a478fe33cf6ce0ee1780a5f0,Yan Xu,,2118039966,,
1136,ea407573bfcd39f9a478fe33cf6ce0ee1780a5f0,Lu Zhang,,2156144568,,
1137,ea407573bfcd39f9a478fe33cf6ce0ee1780a5f0,Rui Yan,,2055863231,,
1138,ea407573bfcd39f9a478fe33cf6ce0ee1780a5f0,Zhi Jin,,1700880,,
1139,f24212442b991c3ba0d4572895370cd7064346ae,J. Eichstaedt,,2615635,,
1140,f24212442b991c3ba0d4572895370cd7064346ae,H. A. Schwartz,,145035129,,
1141,f24212442b991c3ba0d4572895370cd7064346ae,Margaret L. Kern,,2859986,,
1142,f24212442b991c3ba0d4572895370cd7064346ae,Gregory J. Park,,32102400,,
1143,f24212442b991c3ba0d4572895370cd7064346ae,D. Labarthe,,72064405,,
1144,f24212442b991c3ba0d4572895370cd7064346ae,R. Merchant,,5824067,,
1145,f24212442b991c3ba0d4572895370cd7064346ae,Sneha Jha,,2053018756,,
1146,f24212442b991c3ba0d4572895370cd7064346ae,Megha Agrawal,,2056898869,,
1147,f24212442b991c3ba0d4572895370cd7064346ae,Lukasz Dziurzynski,,1983679,,
3961,6a758ada5c48a2ae48d1392d12ce4f4e1977e0dd,Florian Tramèr,ETH Zürich,2444919,Undetermined,Academic
1874,de8f25eaccb07d7c5842ff6ff7d86277d6c4b06a,Dong Wang,University of Illinois Urbana-Champaign,49370921,Academic,Academic
1150,f24212442b991c3ba0d4572895370cd7064346ae,Christopher Weeg,,4743993,,
1151,f24212442b991c3ba0d4572895370cd7064346ae,E. Larson,,145727913,,
1152,f24212442b991c3ba0d4572895370cd7064346ae,L. Ungar,,1412391493,,
1153,f24212442b991c3ba0d4572895370cd7064346ae,M. Seligman,,145021217,,
1154,3c2d95a3f7be6fbf7e0ef818c538c1d21b5567e2,Peizhen Wang,,2118951802,,
1155,3c2d95a3f7be6fbf7e0ef818c538c1d21b5567e2,C. Machado,,52151428,,
1156,588ae49f73f325197776419f7c64d154cf40e72d,Anne Etien,,2630659,,
1157,588ae49f73f325197776419f7c64d154cf40e72d,A. Muller,,48097323,,
1158,588ae49f73f325197776419f7c64d154cf40e72d,T. Legrand,,2066540553,,
1159,588ae49f73f325197776419f7c64d154cf40e72d,R. Paige,,1739513,,
1160,a4fd3eae421771b2fe41856338a2a73cadb56dbe,Wenwen Yang,,2144830104,,
1161,a4fd3eae421771b2fe41856338a2a73cadb56dbe,Jinxu Tao,,2768286,,
1162,a4fd3eae421771b2fe41856338a2a73cadb56dbe,Changfeng Xi,,82714369,,
1163,a4fd3eae421771b2fe41856338a2a73cadb56dbe,Z. Ye,,2066033,,
1164,b836e2f2267bdf8ee6e55f5fa4c82da4cd27747e,H. Liao,,39977619,,
1165,b836e2f2267bdf8ee6e55f5fa4c82da4cd27747e,G. Pundak,,2779415,,
1166,b836e2f2267bdf8ee6e55f5fa4c82da4cd27747e,O. Siohan,,2523830,,
1167,b836e2f2267bdf8ee6e55f5fa4c82da4cd27747e,M. K. Carroll,,40585696,,
1168,b836e2f2267bdf8ee6e55f5fa4c82da4cd27747e,N. Coccaro,,145632116,,
1169,b836e2f2267bdf8ee6e55f5fa4c82da4cd27747e,Q. Jiang,,2440573,,
1170,b836e2f2267bdf8ee6e55f5fa4c82da4cd27747e,Tara N. Sainath,,1784851,,
1171,b836e2f2267bdf8ee6e55f5fa4c82da4cd27747e,A. Senior,,33666044,,
1172,b836e2f2267bdf8ee6e55f5fa4c82da4cd27747e,F. Beaufays,,51940742,,
1173,b836e2f2267bdf8ee6e55f5fa4c82da4cd27747e,M. Bacchiani,,1771090,,
1174,6f1f9f27a679cd3f8b97079577676112cd752713,Jie Huang,,2110284557,,
1175,6f1f9f27a679cd3f8b97079577676112cd752713,Wen-gang Zhou,,38272296,,
1176,6f1f9f27a679cd3f8b97079577676112cd752713,Houqiang Li,,2108508109,,
1177,6f1f9f27a679cd3f8b97079577676112cd752713,Weiping Li,,1683483,,
1178,70fb722da267b117d3aa2b5aa56da81c702bce1a,Liang Lu,,145705748,,
1179,70fb722da267b117d3aa2b5aa56da81c702bce1a,Xingxing Zhang,,2153647923,,
1180,70fb722da267b117d3aa2b5aa56da81c702bce1a,Kyunghyun Cho,,1979489,,
1181,70fb722da267b117d3aa2b5aa56da81c702bce1a,S. Renals,,145086187,,
1182,40530bfbcbd6da4b2558bfaee9740eeba5b70072,Théodore Bluche,,3387810,,
1183,d461b48b93567814caaa1589190f6249e394bf05,Gerald R. Gendron,,51445609,,
1184,913391c60efa5664ac11136390b23a566315ca9c,R. Reuillon,,3143635,,
1185,913391c60efa5664ac11136390b23a566315ca9c,Mathieu Leclaire,,39334180,,
1186,913391c60efa5664ac11136390b23a566315ca9c,J. Passerat-Palmbach,,1389979241,,
1187,a86726c10888c6094cb1d83668ec195a57adc39f,R. Bedford,,114899552,,
1188,a86726c10888c6094cb1d83668ec195a57adc39f,A. Pickles,,2066480,,
1189,a86726c10888c6094cb1d83668ec195a57adc39f,C. Lord,,145482075,,
1190,1d4af36b03b1139de770132695c5b34cdfdf44e2,M. Dong,,2069775825,,
1191,31020b228975510d825ebec95ad72855339c8999,B. Foorman,,47081903,,
1192,31020b228975510d825ebec95ad72855339c8999,S. Koon,,8477123,,
1193,31020b228975510d825ebec95ad72855339c8999,Y. Petscher,,3795147,,
1194,31020b228975510d825ebec95ad72855339c8999,Alison M. Mitchell,,9850884,,
1195,31020b228975510d825ebec95ad72855339c8999,Adrea J. Truckenmiller,,4646245,,
1196,c3e615687dc5f47e988827902adfb2a9f44194a7,Zhu Hao,,2068655601,,
1197,c3e615687dc5f47e988827902adfb2a9f44194a7,K. V. D. Veldt,,2624944,,
1198,c3e615687dc5f47e988827902adfb2a9f44194a7,P. Grosso,,143602291,,
1199,c3e615687dc5f47e988827902adfb2a9f44194a7,C. D. Laat,,145793422,,
1200,53556ee201df7bd1f176f5c4adffd78ece068002,Johannes Dellert,,2836755,,
1201,fdf651d798d49ae03d66ea1912fc69d4e530c30e,Andrew Fowler,,102953373,,
1202,fdf651d798d49ae03d66ea1912fc69d4e530c30e,K. Partridge,,145271096,,
1203,fdf651d798d49ae03d66ea1912fc69d4e530c30e,Ciprian Chelba,,1802969,,
1204,fdf651d798d49ae03d66ea1912fc69d4e530c30e,Xiaojun Bi,,49997317,,
1205,fdf651d798d49ae03d66ea1912fc69d4e530c30e,Tom Y. Ouyang,,7905267,,
1206,fdf651d798d49ae03d66ea1912fc69d4e530c30e,Shumin Zhai,,1748079,,
1207,c5dba6ade9795f6ba42a011b16929bcc34d4ca58,Nemanja Djuric,,1829158,,
1208,c5dba6ade9795f6ba42a011b16929bcc34d4ca58,Hao Wu,,2119796282,,
1209,c5dba6ade9795f6ba42a011b16929bcc34d4ca58,Vladan Radosavljevic,,3045942,,
1210,c5dba6ade9795f6ba42a011b16929bcc34d4ca58,Mihajlo Grbovic,,2709906,,
1211,c5dba6ade9795f6ba42a011b16929bcc34d4ca58,Narayan L. Bhamidipati,,1886139,,
1212,a00fc68fa7b0ac49146fd97c80e9b746f00fb502,Hannes Holm,,1697034,,
1213,a00fc68fa7b0ac49146fd97c80e9b746f00fb502,K. Shahzad,,49472452,,
1214,a00fc68fa7b0ac49146fd97c80e9b746f00fb502,M. Buschle,,34748439,,
1215,a00fc68fa7b0ac49146fd97c80e9b746f00fb502,M. Ekstedt,,1702983,,
1216,2986cf5f29c862f5d0d7796b2df2f4a0eead73c6,Ira Leviant,,3024983,,
1217,2986cf5f29c862f5d0d7796b2df2f4a0eead73c6,Roi Reichart,,1762757,,
1218,b86c2baf8bbff63c79a47797ac82778b75b72e03,Noah D. Goodman,,144002017,,
1219,b86c2baf8bbff63c79a47797ac82778b75b72e03,Daniel Lassiter,,145388103,,
1220,ac973bbfd62a902d073a85ca621fd297e8660a82,Will Williams,,2055993005,,
1221,ac973bbfd62a902d073a85ca621fd297e8660a82,Niranjani Prasad,,35445744,,
1222,ac973bbfd62a902d073a85ca621fd297e8660a82,D. Mrva,,1720489,,
1223,ac973bbfd62a902d073a85ca621fd297e8660a82,T. Ash,,1682789,,
1224,ac973bbfd62a902d073a85ca621fd297e8660a82,T. Robinson,,144711425,,
1875,de8f25eaccb07d7c5842ff6ff7d86277d6c4b06a,Dong Wang,University of Notre Dame,49370921,Academic,Academic
1912,9d0fbb8ddc10e473bb878af1493af7bb7d0c5f66,Harsh Jhamtani,Carnegie Mellon University,2006291,Academic,Academic
1227,69b2a1117a94f40ab5b793d09d80fdbeb49bef43,R. Piedeleu,,1946102,,
1228,69b2a1117a94f40ab5b793d09d80fdbeb49bef43,Dimitri Kartsaklis,,2940780,,
1229,69b2a1117a94f40ab5b793d09d80fdbeb49bef43,B. Coecke,,3326718,,
1230,69b2a1117a94f40ab5b793d09d80fdbeb49bef43,M. Sadrzadeh,,1784777,,
1231,bd068826b712bc5a320af8ebef71b1cc9c88a836,Christopher S. Meiklejohn,,1789622,,
1232,bd068826b712bc5a320af8ebef71b1cc9c88a836,P. V. Roy,,39874026,,
1233,d017b141c90c8cff4af16b37bd2286cc66a60335,Yangyang Shi,,48081355,,
1234,d017b141c90c8cff4af16b37bd2286cc66a60335,K. Yao,,39922478,,
1235,d017b141c90c8cff4af16b37bd2286cc66a60335,Hu Chen,,2157128693,,
1236,d017b141c90c8cff4af16b37bd2286cc66a60335,Yi-Cheng Pan,,2192581222,,
1237,d017b141c90c8cff4af16b37bd2286cc66a60335,M. Hwang,,144091892,,
1238,d017b141c90c8cff4af16b37bd2286cc66a60335,Baolin Peng,,1780690,,
1239,4827d9323a136992317dd5148fb8db2b1b1609e8,Mirko Raca,,1850245,,
1240,4827d9323a136992317dd5148fb8db2b1b1609e8,L. Kidzinski,,2551715,,
1241,4827d9323a136992317dd5148fb8db2b1b1609e8,P. Dillenbourg,,1799133,,
1242,d578a55a90abf77a3c964a16a2333b97b5193327,E. Ferreira,,144110248,,
1243,d578a55a90abf77a3c964a16a2333b97b5193327,Bassam Jabaian,,2328192,,
1244,d578a55a90abf77a3c964a16a2333b97b5193327,F. Lefèvre,,50653913,,
1245,4b13e80e9d38dd4591ddb6db4d02964823d1468e,Juan Cheng,,46754596,,
1246,4b13e80e9d38dd4591ddb6db4d02964823d1468e,Xun Chen,,2108959162,,
1247,4b13e80e9d38dd4591ddb6db4d02964823d1468e,Aiping Liu,,145341848,,
1248,4b13e80e9d38dd4591ddb6db4d02964823d1468e,Hu Peng,,30538219,,
1249,a6336fa1bcdeb7c84d2c4189728f0c1b2b7d0883,Zachary Chase Lipton,,32219137,,
1913,9d0fbb8ddc10e473bb878af1493af7bb7d0c5f66,Varun Gangal,Carnegie Mellon University,3375999,Academic,Academic
1251,4f10b9f47c5bb6b54dd4f5ca8d9fa2c0bbd7ec5e,Arthur D. Szlam,,3149531,,
1252,4f10b9f47c5bb6b54dd4f5ca8d9fa2c0bbd7ec5e,J. Weston,,145183709,,
1253,4f10b9f47c5bb6b54dd4f5ca8d9fa2c0bbd7ec5e,R. Fergus,,2276554,,
1254,d5b46c1b0849526c14942e34a3688ab8033c7f7c,Hay Mar Soe Naing,,3387529,,
1255,d5b46c1b0849526c14942e34a3688ab8033c7f7c,Aye Mya Hlaing,,3374979,,
1933,09c7a26a8144fbbc7294070f93739367f0d6ec61,Vivek Kulkarni,Stanford,144592382,Academic,Academic
1257,d5b46c1b0849526c14942e34a3688ab8033c7f7c,Xinhui Hu,,1692272,,
1258,d5b46c1b0849526c14942e34a3688ab8033c7f7c,Ye Kyaw Thu,,1702196,,
1259,d5b46c1b0849526c14942e34a3688ab8033c7f7c,Chiori Hori,,1765212,,
1260,d5b46c1b0849526c14942e34a3688ab8033c7f7c,H. Kawai,,1805595,,
1261,17f5c7411eeeeedf25b0db99a9130aa353aee4ba,Iulian Serban,,35224828,,
1262,17f5c7411eeeeedf25b0db99a9130aa353aee4ba,Alessandro Sordoni,,2041695,,
1263,17f5c7411eeeeedf25b0db99a9130aa353aee4ba,Yoshua Bengio,,1751762,,
1264,17f5c7411eeeeedf25b0db99a9130aa353aee4ba,Aaron C. Courville,,1760871,,
1265,17f5c7411eeeeedf25b0db99a9130aa353aee4ba,Joelle Pineau,,145134886,,
1266,8660642c37be1eaeca0d22598558249ac47d767d,Yong Xu,,50126200,,
1267,8660642c37be1eaeca0d22598558249ac47d767d,Jun Du,,145419855,,
1268,8660642c37be1eaeca0d22598558249ac47d767d,Lirong Dai,,1860774,,
1269,8660642c37be1eaeca0d22598558249ac47d767d,Chin-Hui Lee,,9391905,,
1270,6500431d8732a7295c1bafca69e61c5df6dece3e,Rong Gu,,144997442,,
1271,6500431d8732a7295c1bafca69e61c5df6dece3e,Yun Tang,,2119309407,,
1272,6500431d8732a7295c1bafca69e61c5df6dece3e,Zhaokang Wang,,2354229,,
1273,6500431d8732a7295c1bafca69e61c5df6dece3e,Shuai Wang,,2118511830,,
1274,6500431d8732a7295c1bafca69e61c5df6dece3e,Xusen Yin,,2921747,,
1275,6500431d8732a7295c1bafca69e61c5df6dece3e,C. Yuan,,2034987,,
1276,6500431d8732a7295c1bafca69e61c5df6dece3e,Y. Huang,,2339847,,
1277,51828b05ff00c2f1c94e946dc42b99bc125d60cb,Xin Xie,,144629986,,
1278,51828b05ff00c2f1c94e946dc42b99bc125d60cb,Emily B. Myers,,29842482,,
1279,0dfe70c85a05ae60faafad864850ed7f392b3881,Aïda Khemakhem,,2021565,,
1280,0dfe70c85a05ae60faafad864850ed7f392b3881,Bilel Gargouri,,2306935,,
1281,0dfe70c85a05ae60faafad864850ed7f392b3881,A. B. Hamadou,,1734311,,
1282,0dfe70c85a05ae60faafad864850ed7f392b3881,Gil Francopoulo,,2242607,,
1283,957b175d493f66d7a0bb948d5de7b74c44d927d2,Hyun‐Sook Kang,,8267631,,
1284,2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,Tim Rocktäschel,,2620211,,
1285,2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,Edward Grefenstette,,1864353,,
1286,2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,K. Hermann,,2910877,,
1287,2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,Tomás Kociský,,2367821,,
1288,2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,P. Blunsom,,1685771,,
1289,be8a22ce0e418f103ccd48bff8419222b1bcb0d3,E. Ferreira,,144110248,,
1290,be8a22ce0e418f103ccd48bff8419222b1bcb0d3,Bassam Jabaian,,2328192,,
1291,be8a22ce0e418f103ccd48bff8419222b1bcb0d3,F. Lefèvre,,50653913,,
1958,6c95a1826fb9ddcca4956cff60c9cb01059ec132,Fabio Kon,University of São Paulo,1720007,Academic,Academic
1293,98a6b07d51261df9418981c1dddf09ad4a9c48e4,Liheng Xu,,8540973,,
1294,98a6b07d51261df9418981c1dddf09ad4a9c48e4,Kang Liu,,2200096,,
1295,98a6b07d51261df9418981c1dddf09ad4a9c48e4,Daojian Zeng,,1796706,,
1296,98a6b07d51261df9418981c1dddf09ad4a9c48e4,Jun Zhao,,1390572170,,
1297,82055fd2ac832570e1f6e56a16ad92fd0438917b,Gilad Bracha,,2551582,,
1298,3566c944bd71468d38872e67e441f493715233de,Noam M. Shazeer,,1846258,,
1299,3566c944bd71468d38872e67e441f493715233de,Joris Pelemans,,2277087,,
1300,3566c944bd71468d38872e67e441f493715233de,Ciprian Chelba,,1802969,,
1301,f3bca263a92b69c6da872a9a3268f260ba43f690,Yuuki Tachioka,,2785983,,
1302,f3bca263a92b69c6da872a9a3268f260ba43f690,Shinji Watanabe,,1746678,,
2063,c2a7afbb5609a723f8eea91bfde4b02579b048d6,Gorka Labaka,University of the Basque Country (UPV/EHU),3255091,Academic,Academic
1304,7b136407a50f22d002e56ce138eab064e41d7cbc,M. Venanzi,,34702580,,
1305,7b136407a50f22d002e56ce138eab064e41d7cbc,S. Reece,,145236972,,
1306,7b136407a50f22d002e56ce138eab064e41d7cbc,Pushmeet Kohli,,143967473,,
1307,7b136407a50f22d002e56ce138eab064e41d7cbc,J. Guiver,,145545289,,
1308,7b136407a50f22d002e56ce138eab064e41d7cbc,S. Roberts,,145029236,,
1309,7b136407a50f22d002e56ce138eab064e41d7cbc,N. Jennings,,144626042,,
1310,675098c4611b13920d163a9a9b972da7751460cb,Yi Luan,,145081697,,
1311,675098c4611b13920d163a9a9b972da7751460cb,Shinji Watanabe,,1746678,,
1312,675098c4611b13920d163a9a9b972da7751460cb,B. Harsham,,145222187,,
1313,e35c7d0d50c88a6c22bc8d738b0958a584ada2c9,B. Golosio,,2098334,,
1314,e35c7d0d50c88a6c22bc8d738b0958a584ada2c9,A. Cangelosi,,1692929,,
1315,e35c7d0d50c88a6c22bc8d738b0958a584ada2c9,Olesya Gamotina,,3205995,,
1316,e35c7d0d50c88a6c22bc8d738b0958a584ada2c9,G. Masala,,30937794,,
1317,b886b8c16bc7a1e4f5a7b0775ebb21426ce33cf2,A. Sethy,,3027446,,
1318,b886b8c16bc7a1e4f5a7b0775ebb21426ce33cf2,Stanley F. Chen,,2110909951,,
1319,b886b8c16bc7a1e4f5a7b0775ebb21426ce33cf2,E. Arisoy,,3122752,,
1320,b886b8c16bc7a1e4f5a7b0775ebb21426ce33cf2,B. Ramabhadran,,1720857,,
1321,75499e9a82a8151e1c351be9a09ba1da6c491ac7,B. Olivier,,46753288,,
1322,75499e9a82a8151e1c351be9a09ba1da6c491ac7,Frank T. Bergmann,,1685342,,
1323,1939d46af018b40ca19a5d6e739a9da01fe32c43,P. Czarnul,,3318504,,
1324,1939d46af018b40ca19a5d6e739a9da01fe32c43,P. Rosciszewski,,2523027,,
1325,1939d46af018b40ca19a5d6e739a9da01fe32c43,Mariusz R. Matuszek,,11671691,,
1326,1939d46af018b40ca19a5d6e739a9da01fe32c43,J. Szymański,,31611204,,
1327,e20578b3a5df15e71ea05239f4039265993b40db,M. T. Khan,,2379229,,
1328,e20578b3a5df15e71ea05239f4039265993b40db,M. Y. Durrani,,1809324,,
1329,e20578b3a5df15e71ea05239f4039265993b40db,S. Khalid,,144665620,,
1330,5aefde4203ce46ea900a96835a7c59a5f50800e7,Junshui Ma,,47793005,,
1331,5aefde4203ce46ea900a96835a7c59a5f50800e7,R. Sheridan,,1838644,,
1332,5aefde4203ce46ea900a96835a7c59a5f50800e7,Andy Liaw,,2587444,,
1333,5aefde4203ce46ea900a96835a7c59a5f50800e7,George E. Dahl,,35188630,,
1334,5aefde4203ce46ea900a96835a7c59a5f50800e7,V. Svetnik,,3305021,,
2064,c2a7afbb5609a723f8eea91bfde4b02579b048d6,Eneko Agirre,University of the Basque Country (UPV/EHU),1733049,Academic,Academic
1336,13a721dc8a7c774ca3feec3710212c809a28dd1d,Sina Zarrieß,,1721364,,
1337,13a721dc8a7c774ca3feec3710212c809a28dd1d,C. Kennington,,2061232,,
1338,99d88267b8fe11789192ed6b55e9ea490ddc3127,Georg Hinkel,,2071652447,,
1339,99d88267b8fe11789192ed6b55e9ea490ddc3127,Henning Groenda,,2398951,,
1340,99d88267b8fe11789192ed6b55e9ea490ddc3127,Lorenzo Vannucci,,32516238,,
1341,99d88267b8fe11789192ed6b55e9ea490ddc3127,Oliver Denninger,,3121775,,
1342,99d88267b8fe11789192ed6b55e9ea490ddc3127,Nino Cauli,,2338143,,
1343,99d88267b8fe11789192ed6b55e9ea490ddc3127,S. Ulbrich,,2105907692,,
1344,d697ada087e280a77f291be4e0e7cf20156a4624,A. Mathews,,3175685,,
1345,d697ada087e280a77f291be4e0e7cf20156a4624,Lexing Xie,,33650938,,
2068,a260b9d7046aa855b68a4154ff8430dc194c77ea,Michael I. Mandel,Brooklyn College,50363843,Academic,Academic
1347,e6ac6d0b7148c0b554e99b37bbd2ea5f43c51c1e,B. McMahan,,145895796,,
2078,b022d23c9915b5e202c5ca9f0f34fbf716f2cbfd,Hai Helen Li,Purdue University,40348219,Academic,Academic
2080,b022d23c9915b5e202c5ca9f0f34fbf716f2cbfd,Hai Helen Li,University of Pittsburgh,40348219,Academic,Academic
2081,b022d23c9915b5e202c5ca9f0f34fbf716f2cbfd,Hai Helen Li,Polytechnic Institute of New York University,40348219,Academic,Academic
2082,b022d23c9915b5e202c5ca9f0f34fbf716f2cbfd,Hai Helen Li,Duke University,40348219,Academic,Academic
1352,c82f3010184804e74a1fb1868707f80ed3e035a9,Joshua Crowgey,,3131693,,
1353,c82f3010184804e74a1fb1868707f80ed3e035a9,F. Xia,,144956443,,
2101,96dd1fc39a368d23291816d57763bc6eb4f7b8d6,Juan Carlos Niebles,Stanford University,9200530,Academic,Academic
1355,503cc8f479b1ff6e8fadd8a960758660f8a53553,Asieh Salehi Fathabadi,,3119837,,
1356,503cc8f479b1ff6e8fadd8a960758660f8a53553,M. Butler,,144067431,,
1357,503cc8f479b1ff6e8fadd8a960758660f8a53553,A. Rezazadeh,,34812298,,
1358,3f22b5d21b9e4d93a691615ff889a7b4eedd3078,J. Pasipanodya,,3807725,,
1359,3f22b5d21b9e4d93a691615ff889a7b4eedd3078,E. Nuermberger,,5332335,,
1360,3f22b5d21b9e4d93a691615ff889a7b4eedd3078,K. Romero,,143618430,,
1361,3f22b5d21b9e4d93a691615ff889a7b4eedd3078,D. Hanna,,143896734,,
1362,3f22b5d21b9e4d93a691615ff889a7b4eedd3078,T. Gumbo,,4752910,,
1363,550f7dba7757f22afd87786749509574609d6180,Stephen H. Bach,,2870504,,
1364,5dd32ffe9c54829f7ad58a1d5dee1e5ce99b6ace,Long Duong,,145378739,,
2145,828a235ed6847ddc10a4bf60e72bc81434566713,Igor Shalyminov,Heriot-Watt University,24879056,Academic,Academic
1366,5dd32ffe9c54829f7ad58a1d5dee1e5ce99b6ace,Steven Bird,,21308992,,
1367,5dd32ffe9c54829f7ad58a1d5dee1e5ce99b6ace,Paul Cook,,145130572,,
1368,43c04b78c3334840fc0d62b3376425e579e787ce,Amine Benelallam,,3187903,,
1369,43c04b78c3334840fc0d62b3376425e579e787ce,A. Gómez,,145139059,,
1370,43c04b78c3334840fc0d62b3376425e579e787ce,M. Tisi,,2532798,,
1371,43c04b78c3334840fc0d62b3376425e579e787ce,Jordi Cabot,,1705375,,
1372,803a3307c82ca24152cd58c0d04730b81533a51f,Aleksandr Drozd,,2817839,,
1373,803a3307c82ca24152cd58c0d04730b81533a51f,Anna Gladkova,,40450650,,
1374,803a3307c82ca24152cd58c0d04730b81533a51f,S. Matsuoka,,145936011,,
1375,6e17ae469f5a0ae584fbde7c1ecf4c52782a6be8,Mihajlo Grbovic,,2709906,,
1376,6e17ae469f5a0ae584fbde7c1ecf4c52782a6be8,Nemanja Djuric,,1829158,,
1377,6e17ae469f5a0ae584fbde7c1ecf4c52782a6be8,Vladan Radosavljevic,,3045942,,
1378,6e17ae469f5a0ae584fbde7c1ecf4c52782a6be8,Narayan L. Bhamidipati,,1886139,,
1379,6e17ae469f5a0ae584fbde7c1ecf4c52782a6be8,J. Hawker,,144225684,,
1380,6e17ae469f5a0ae584fbde7c1ecf4c52782a6be8,Caleb Johnson,,2110434733,,
